VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 16:56:15,21.102454,52.222678
1001,219,3,2024-02-19 16:56:23,21.152583,52.2139725
1002,225,04,2024-02-19 16:56:29,21.1021915,52.2229123
1003,219,2,2024-02-19 16:56:28,21.172452,52.1843313
1004,213,3,2024-02-19 16:56:31,21.2167188,52.1594868
1005,213,4,2024-02-19 16:56:30,21.2029806,52.1829668
1006,119,3,2024-02-19 13:51:22,21.114394,52.23485
1007,213,1,2024-02-19 16:56:27,21.1022018,52.2224951
10071,L-8,1,2024-02-19 16:56:29,20.9352241,52.3973066
10072,L31,1,2024-02-19 16:56:28,21.1806341,52.418424
10073,L49,1,2024-02-19 16:56:27,20.8848121,52.4113296
10074,L24,696,2024-02-19 16:56:29,21.0479245,52.0585285
10075,L-8,02,2024-02-19 16:56:30,21.100026,52.409501
1008,225,502,2024-02-19 16:56:33,21.165711,52.2758311
1009,213,2,2024-02-19 16:56:24,21.1696653,52.1975096
1010,225,501,2024-02-19 16:56:26,21.13079,52.2378388
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 16:56:31,21.0891875,52.2204098
1013,196,03,2024-02-19 16:56:30,21.1729678,52.2618161
1014,225,503,2024-02-19 16:56:28,21.1278245,52.2550975
1020,339,02,2024-02-19 16:56:31,21.055891,52.172562
1021,192,1,2024-02-19 16:56:30,21.0470266,52.1507222
1022,107,3,2024-02-19 16:56:28,21.068136,52.191879
1023,239,777,2024-02-19 16:56:31,21.0385717,52.1544026
1024,192,5,2024-02-19 16:56:30,21.021257,52.152309
1025,107,9,2024-02-19 16:56:29,21.024784,52.223999
1026,239,776,2024-02-19 16:56:30,21.01527,52.150398
1027,339,02,2024-02-19 11:29:18,20.9979427,52.1863401
1028,339,03,2024-02-19 16:56:30,21.068272,52.129387
1029,208,05,2024-02-19 16:56:27,20.961441,52.201431
1030,107,7,2024-02-19 16:56:27,20.980381,52.242916
1031,208,06,2024-02-19 16:56:28,20.969223,52.213596
1032,163,03,2024-02-19 16:56:28,21.057461,52.182835
1033,163,02,2024-02-19 16:56:29,21.085306,52.183102
1034,192,2,2024-02-19 13:09:19,20.997934,52.186306
1035,108,399,2024-02-19 15:17:43,21.02486,52.179588
1036,263,06,2024-02-19 16:56:24,21.057989,52.148506
1037,208,04,2024-02-19 14:27:48,20.995644,52.188469
1038,208,03,2024-02-19 16:56:31,20.947573,52.20874
1039,200,1,2024-02-19 16:56:29,21.075293,52.078072
1040,204,04,2024-02-19 16:56:17,21.032853,52.295479
1041,107,2,2024-02-15 07:45:40,21.046568,52.263918
1042,204,03,2024-02-19 16:56:17,21.056048,52.324498
1043,204,05,2024-02-19 16:56:12,21.052351,52.324775
1044,107,2,2024-02-19 16:56:23,21.0849833,52.193225
1045,107,4,2024-02-19 16:56:25,21.042974,52.206766
1046,107,8,2024-02-19 16:56:22,21.0043233,52.241705
1048,204,04,2024-02-19 15:44:09,21.04836,52.2641255
1049,204,06,2024-02-19 16:56:21,21.029836,52.315401
1050,208,591,2024-02-19 16:56:12,20.955214,52.202211
1051,228,1,2024-02-19 16:56:29,20.979171,52.184528
1052,228,2,2024-02-19 16:56:16,20.919184,52.210031
1053,191,591,2024-02-19 07:16:58,20.921379,52.196853
1054,228,3,2024-02-19 16:56:19,20.914483,52.206336
1055,207,1,2024-02-19 16:56:17,20.882909,52.197265
1056,207,4,2024-02-13 08:52:19,20.918528,52.196728
1057,208,591,2024-02-19 16:56:24,20.9215617,52.1968717
1058,207,3,2024-02-13 07:31:20,20.919635,52.1969033
1059,208,2,2024-02-19 16:56:28,20.9756367,52.2102917
1060,192,3,2024-02-19 16:56:27,21.041552,52.141262
1061,192,2,2024-02-19 16:56:30,21.0724809,52.1363904
1062,263,4,2024-02-19 16:56:29,21.074886,52.156021
1063,107,1,2024-02-19 16:56:27,21.0431329,52.2066479
1064,192,06,2024-02-19 16:56:30,21.060301,52.141727
1065,108,5,2024-02-19 16:56:31,21.022507,52.179684
1066,108,3,2024-02-19 16:56:30,21.054312,52.212997
1067,209,776,2024-02-19 10:49:23,20.995516,52.188202
1068,163,02,2024-02-19 11:35:09,20.99666,52.187725
1069,107,6,2024-02-19 16:56:31,21.0002036,52.2452412
1070,108,2,2024-02-19 16:56:31,21.023319,52.228523
1071,108,1,2024-02-19 16:56:31,21.071308,52.212479
1072,108,4,2024-02-19 16:56:31,21.055536,52.181465
1073,339,01,2024-02-19 16:56:31,21.060156,52.171482
1074,200,2,2024-02-19 16:56:30,21.003386,52.228142
1075,163,01,2024-02-19 16:56:31,21.105898,52.161594
1076,164,05,2024-02-19 16:56:26,21.112804,52.163254
1077,164,04,2024-02-19 16:56:28,21.115284,52.161728
1078,192,4,2024-02-19 16:56:30,21.022827,52.179291
1079,208,04,2024-02-19 16:56:27,20.965153,52.215076
1101,170,3,2024-02-19 16:56:29,21.0835211,52.2749548
1102,118,1,2024-02-19 16:56:27,21.0223011,52.2238148
1106,170,2,2024-02-19 16:56:24,21.0219015,52.2624255
1109,303,1,2024-02-19 16:56:29,20.9300125,52.307427
1110,123,3,2024-02-19 16:38:04,21.0483463,52.2642493
1112,338,03,2024-02-19 16:56:26,21.0355636,52.2537945
1115,170,05,2024-02-19 16:56:23,21.070686,52.266811
1117,126,3,2024-02-19 16:56:19,20.952703,52.317213
1118,338,04,2024-02-19 16:56:27,21.0331345,52.2597756
1119,169,5,2024-02-19 16:56:27,21.03834,52.268296
11201,L27,1,2024-02-19 16:55:33,21.1525663,52.3108591
11202,L27,2,2024-02-19 16:55:31,21.2109368,52.3422708
1200,319,01,2024-02-19 16:56:27,21.049788,52.154652
1201,263,5,2024-02-19 16:56:30,21.095037,52.161148
1202,119,06,2024-02-19 16:56:27,21.205639,52.210072
1203,166,661,2024-02-19 16:56:31,21.044662,52.17712
1204,106,6,2024-02-19 16:56:30,21.0254095,52.237207
1205,118,4,2024-02-19 16:56:27,21.029785,52.239986
1206,218,5,2024-02-19 16:56:31,21.023945,52.179813
1207,218,2,2024-02-19 16:56:31,20.9921924,52.1831669
1208,263,1,2024-02-19 16:56:31,21.056643,52.182308
1209,218,3,2024-02-19 16:56:30,21.0246945,52.1908427
1211,263,3,2024-02-19 16:56:30,21.0366639,52.1464532
1212,106,7,2024-02-19 16:56:29,20.99061,52.234596
1213,106,4,2024-02-19 16:56:28,21.028152,52.2383
1214,106,5,2024-02-19 10:08:08,20.995756,52.188423
1216,139,62,2024-02-19 16:56:31,21.072466,52.168621
1217,251,65,2024-02-19 16:56:30,21.043564,52.175484
1218,166,6,2024-02-19 16:56:24,20.997967,52.186199
1219,106,1,2024-02-19 16:56:30,20.965818,52.233997
1220,106,2,2024-02-19 16:56:29,20.966772,52.243534
1221,251,64,2024-02-19 16:56:31,21.113363,52.105934
1222,263,2,2024-02-19 16:56:31,21.107351,52.168346
1223,218,1,2024-02-19 16:56:30,20.9967004,52.1832987
1224,739,014,2024-02-19 16:56:27,21.017572,52.143841
1400,123,3,2024-02-19 16:56:23,21.069039,52.2255015
1401,178,012,2024-02-19 16:56:26,21.0476861,52.2641051
1411,319,02,2024-02-19 14:55:38,21.115343,52.23474
1412,115,6,2024-02-19 16:56:28,21.170311,52.277061
1413,183,6,2024-02-19 16:56:27,21.167374,52.253029
1414,183,4,2024-02-19 16:56:30,21.115501,52.239399
1415,147,2,2024-02-19 16:56:30,21.04336,52.246616
1416,173,5,2024-02-19 16:56:27,21.251026,52.232246
1417,319,05,2024-02-19 16:56:30,21.193314,52.179001
1418,730,52,2024-02-19 16:56:30,21.304754,52.183769
1419,119,2,2024-02-19 16:56:30,21.1338,52.2144
1420,147,1,2024-02-19 16:56:31,21.043167,52.238113
1421,142,06,2024-02-19 16:56:28,21.101112,52.24263
1422,702,215,2024-02-19 15:39:47,21.115339,52.234817
1424,117,4,2024-02-19 16:56:29,21.005133,52.228813
1425,720,62,2024-02-19 13:43:47,21.114135,52.233623
1426,183,07,2024-02-19 16:56:31,21.161076,52.255085
1427,146,2,2024-02-19 16:56:30,21.2046519,52.1595054
1428,153,2,2024-02-19 16:56:31,21.150433,52.270306
1429,119,1,2024-02-19 16:56:30,21.065798,52.202858
1430,117,3,2024-02-19 13:26:27,21.1157972,52.2332934
1500,166,09,2024-02-19 16:56:25,21.0255176,52.2184848
1501,240,2,2024-02-19 16:56:25,21.1188625,52.3382593
1502,106,08,2024-02-19 16:56:26,20.9669645,52.2314371
1505,126,1,2024-02-19 16:56:29,21.053965,52.2954013
1506,170,06,2024-02-19 16:56:28,21.0386173,52.2526206
1508,126,4,2024-02-19 16:56:24,20.9992013,52.3178191
1509,221,1,2024-02-19 16:56:22,20.9804645,52.2627285
1513,118,05,2024-02-19 16:56:22,21.015551,52.219263
1519,156,4,2024-02-19 16:56:30,20.927893,52.290869
1520,115,4,2024-02-19 16:56:21,21.17389,52.2067183
1521,319,04,2024-02-19 16:36:43,21.117223,52.232973
1522,142,08,2024-02-19 16:56:20,21.088155,52.2445383
1523,115,2,2024-02-19 16:56:14,21.200269,52.173101
1524,153,04,2024-02-19 14:41:01,21.116075,52.234285
1525,153,1,2024-02-19 16:56:17,21.16109,52.2589367
1526,183,1,2024-02-19 16:56:28,21.1252783,52.2349883
1527,119,4,2024-02-19 16:56:13,21.02485,52.210951
1528,147,5,2024-02-19 16:56:26,21.116305,52.2015267
1529,702,2,2024-02-19 16:56:26,21.2629333,52.108125
1530,173,4,2024-02-19 16:56:12,21.183554,52.246139
1532,319,03,2024-02-19 16:56:11,21.058836,52.150278
1533,319,07,2024-02-19 14:41:39,20.995149,52.188361
1534,139,61,2024-02-19 16:56:23,21.0917533,52.152995
1535,218,4,2024-02-19 16:56:16,21.00503,52.189011
1536,169,1,2024-02-19 16:56:30,21.0426067,52.29893
1537,118,2,2024-02-19 16:56:11,21.024006,52.224706
1538,123,4,2024-02-19 16:56:17,21.1008233,52.2258733
1539,123,09,2024-02-19 16:56:26,21.0478217,52.2465217
1540,303,3,2024-02-19 16:56:26,20.984826,52.268484
1541,123,07,2024-02-19 15:07:11,21.046739,52.265031
1542,181,2,2024-02-19 16:56:29,20.9747517,52.2791183
1543,126,2,2024-02-19 16:56:15,21.0114083,52.3005567
1544,123,6,2024-02-19 16:56:26,21.09924,52.2374867
1545,123,1,2024-02-19 14:52:11,21.094181,52.228263
1546,197,3,2024-02-19 16:56:30,20.9389533,52.247065
1548,123,08,2024-02-19 12:13:26,21.044086,52.264969
1549,122,8,2024-02-19 16:56:18,20.9271717,52.2635867
1550,178,012,2024-02-19 16:56:21,20.9092817,52.1937533
1551,122,3,2024-02-19 16:56:16,20.91367,52.237265
1552,170,4,2024-02-19 16:56:28,21.09381,52.27101
1553,166,343,2024-02-19 13:30:58,21.048179,52.264188
1554,169,3,2024-02-19 16:56:22,21.0351883,52.2547333
1555,107,5,2024-02-19 16:56:19,21.0113683,52.2298533
1800,106,09,2024-02-19 16:56:30,21.0193316,52.246335
1801,221,02,2024-02-19 16:56:27,20.9942043,52.2594641
1802,170,1,2024-02-19 16:56:24,21.0345511,52.2549036
1803,197,010,2024-02-19 16:56:29,20.9413785,52.2328116
1804,166,5,2024-02-19 16:56:26,21.0304488,52.2072341
1805,204,07,2024-02-19 16:56:27,21.0710151,52.3225743
1806,117,06,2024-02-19 13:02:50,21.0464266,52.2640891
1807,156,1,2024-02-19 16:56:27,21.0464011,52.2734545
1808,173,6,2024-02-19 16:56:29,21.2175503,52.2143828
1809,303,2,2024-02-19 16:56:30,20.9403778,52.2820031
1810,166,4,2024-02-19 16:56:26,21.045097,52.1561176
1811,166,7,2024-02-19 16:56:27,21.0338893,52.2589468
1812,181,4,2024-02-19 16:56:28,20.9098036,52.3081901
1813,118,3,2024-02-19 16:56:26,21.0199475,52.2471755
1814,338,01,2024-02-19 16:56:27,21.1004021,52.2605443
1815,117,06,2024-02-19 16:56:28,21.077497,52.2260663
1816,123,2,2024-02-19 16:56:29,21.0450485,52.248523
1817,181,3,2024-02-19 15:53:12,21.0482165,52.2640018
1818,240,1,2024-02-19 16:56:26,21.1053455,52.3234226
1819,166,8,2024-02-19 16:56:27,21.030989,52.2064043
1830,117,2,2024-02-19 16:56:28,21.0902188,52.2221201
1833,212,06,2024-02-19 16:56:27,21.0397123,52.2694801
1835,117,3,2024-02-19 16:56:28,21.0530976,52.2360516
1838,146,3,2024-02-19 16:56:29,21.1252798,52.1895895
1839,338,05,2024-02-19 16:56:28,21.0680821,52.2657008
1840,173,012,2024-02-19 16:56:29,21.1470531,52.2381633
1842,173,3,2024-02-19 16:56:26,21.1363765,52.2412706
1843,173,5,2024-02-19 06:45:42,21.1144846,52.2344258
1844,122,6,2024-02-19 16:56:23,20.9799081,52.2671523
1845,183,5,2024-02-19 16:56:27,21.1915383,52.2386585
1846,736,2,2024-02-19 16:56:24,21.0290223,52.3760211
1848,147,3,2024-02-19 16:56:23,21.1348608,52.1992161
1849,119,5,2024-02-19 16:56:29,21.0285151,52.2096731
1851,173,9,2024-02-19 16:56:27,21.1203805,52.2370846
1855,115,5,2024-02-19 16:56:27,21.181,52.2482138
1856,181,1,2024-02-19 16:56:27,20.9643606,52.2830886
1857,730,01,2024-02-19 16:56:28,21.1494638,52.2263913
1858,173,7,2024-02-19 16:56:23,21.2436325,52.2255385
1859,722,01,2024-02-19 16:56:24,21.087143,52.236256
1862,183,3,2024-02-19 16:56:27,21.0869741,52.244589
1863,722,61,2024-02-19 16:56:30,21.3119075,52.1539943
1869,173,012,2024-02-19 16:25:53,21.11785,52.233501
1901,222,6,2024-02-19 16:56:18,21.01056,52.244801
1903,E-1,04,2024-02-15 10:23:09,20.997366,52.185998
1904,222,5,2024-02-19 13:20:39,20.995738,52.186088
1905,900,1,2024-02-15 09:50:34,20.995118,52.185748
1906,222,3,2024-02-19 16:56:20,21.008585,52.190281
1907,106,3,2024-02-19 16:56:31,20.9810544,52.2331667
1908,251,066,2024-02-19 11:53:01,20.995098,52.186041
1909,222,2,2024-02-19 16:56:31,21.02103,52.2122783
1910,222,4,2024-02-19 16:56:31,21.0152794,52.1933205
1911,222,5,2024-02-19 16:56:30,21.020292,52.21365
1912,166,010,2024-02-19 16:56:31,21.050179,52.237736
1914,251,63,2024-02-19 16:56:28,21.130346,52.09967
1915,251,066,2024-02-19 16:56:31,21.03587,52.176914
1916,739,07,2024-02-19 16:56:29,21.037168,52.093349
1917,106,5,2024-02-19 16:56:29,21.0218,52.2461
1918,739,013,2024-02-19 16:56:30,21.0186602,52.1092362
1919,222,1,2024-02-19 16:56:29,21.003166,52.242714
1920,222,4,2024-02-19 16:09:22,20.9952249,52.1860662
1990,119,07,2024-02-19 16:56:30,21.004206,52.2042477
1991,331,05,2024-02-19 16:56:25,20.991264,52.156647
1992,331,02,2024-02-19 16:55:57,21.017156,52.1605326
1993,331,01,2024-02-19 16:56:12,21.024231,52.179929
1994,739,014,2024-02-19 16:51:25,20.995285,52.18639
1996,331,03,2024-02-19 16:56:30,20.9946449,52.1511992
1997,331,04,2024-02-19 16:56:24,20.975109,52.168171
1998,119,07,2024-02-19 13:58:08,20.9954082,52.1862825
2000,148,7,2024-02-19 16:56:29,21.099752,52.238659
2001,189,8,2024-02-19 16:56:24,20.944292,52.192997
2002,504,013,2024-02-19 16:56:31,20.9963326,52.1793367
