VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 13:16:29,21.187789,52.183963
1001,219,3,2024-02-19 13:16:37,21.1091283,52.2173181
1002,225,04,2024-02-19 13:16:35,21.1353818,52.2414053
1003,219,2,2024-02-19 13:16:37,21.1027765,52.2224031
1004,213,3,2024-02-19 13:16:31,21.102421,52.222704
1005,213,4,2024-02-19 13:16:35,21.1036061,52.2221813
1006,119,3,2024-02-19 13:16:37,21.11417,52.234749
1007,213,1,2024-02-19 13:16:27,21.188833,52.149835
10071,L-8,1,2024-02-19 13:16:39,21.0563773,52.4128101
10072,L31,1,2024-02-19 13:16:39,21.117379,52.4438266
10073,L49,1,2024-02-19 13:16:35,20.9415026,52.3559815
10074,L24,696,2024-02-19 13:16:35,21.029459,52.0751535
10075,L-8,02,2024-02-19 12:00:54,20.9335743,52.3992421
1008,311,502,2024-02-19 13:16:37,21.074822,52.2440031
1009,213,2,2024-02-19 13:16:38,21.1878358,52.1840076
1010,225,501,2024-02-19 13:16:26,21.102431,52.222774
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 13:16:39,21.1967525,52.1833318
1013,196,03,2024-02-19 13:16:42,21.1172141,52.2331831
1014,311,503,2024-02-19 13:16:37,21.074806,52.2455241
1020,339,01,2024-02-19 10:11:08,20.99515,52.188416
1021,192,1,2024-02-19 13:16:40,21.0683905,52.1293092
1022,107,3,2024-02-19 13:16:38,21.021254,52.223652
1023,208,06,2024-02-19 10:28:29,20.9951234,52.1884772
1024,192,5,2024-02-19 13:16:39,21.046495,52.142841
1025,107,9,2024-02-19 13:16:40,21.0076601,52.2363655
1026,263,06,2024-02-19 11:15:04,20.998007,52.186184
1027,339,02,2024-02-19 11:29:18,20.9979427,52.1863401
1028,208,04,2024-02-19 13:07:16,20.997984,52.186363
1029,208,05,2024-02-19 13:16:34,20.975222,52.211437
1030,107,7,2024-02-19 13:16:40,21.04143,52.202145
1031,208,05,2024-02-19 11:28:55,20.9963024,52.1858849
1032,164,05,2024-02-19 09:54:35,20.995199,52.188313
1033,163,03,2024-02-19 10:57:51,20.996199,52.186474
1034,192,2,2024-02-19 13:09:19,20.997934,52.186306
1035,108,399,2024-02-19 09:19:00,21.02605,52.178631
