VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 17:30:31,21.166078,52.20391
1001,219,3,2024-02-19 17:30:39,21.1408583,52.1897866
1002,225,04,2024-02-19 17:30:39,21.1549316,52.2595896
1003,219,2,2024-02-19 17:30:40,21.1025473,52.222732
1004,213,3,2024-02-19 17:30:44,21.1185451,52.2147508
1005,213,4,2024-02-19 17:30:39,21.2109868,52.1608758
1006,119,3,2024-02-19 13:51:22,21.114394,52.23485
1007,213,1,2024-02-19 17:30:42,21.1077351,52.2123113
10071,L-8,1,2024-02-19 17:30:41,20.9686376,52.4093985
10072,L31,1,2024-02-19 17:30:41,21.0345171,52.4324211
10073,L49,1,2024-02-19 17:30:42,20.9435276,52.3605741
10074,L24,696,2024-02-19 17:30:42,21.0209481,52.0749023
10075,L-8,02,2024-02-19 17:30:41,21.0503318,52.4235688
1008,225,502,2024-02-19 17:30:39,21.0956606,52.2313885
1009,213,2,2024-02-19 17:30:47,21.1023528,52.222795
1010,225,501,2024-02-19 17:30:43,21.1022026,52.222842
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 17:30:42,21.2339276,52.1786431
1013,196,03,2024-02-19 17:30:41,21.177389,52.256828
1014,225,503,2024-02-19 17:30:42,21.1533121,52.2715748
1020,339,02,2024-02-19 17:30:40,21.048494,52.174103
1021,192,1,2024-02-19 17:30:44,21.038996,52.153652
1022,107,3,2024-02-19 17:30:36,21.048058,52.207031
1023,239,777,2024-02-19 17:30:45,21.0381404,52.1538922
1024,192,5,2024-02-19 17:30:43,21.045254,52.142323
1025,107,9,2024-02-19 17:30:45,20.9793774,52.244488
1026,815,776,2024-02-19 17:30:43,21.025095,52.144222
1027,339,02,2024-02-19 11:29:18,20.9979427,52.1863401
1028,339,03,2024-02-19 17:30:41,21.084486,52.165039
1029,208,05,2024-02-19 17:30:40,20.943483,52.205242
1030,107,7,2024-02-19 17:30:40,21.035185,52.22184
1031,208,06,2024-02-19 17:30:44,20.972013,52.206127
