VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 13:51:38,21.102593,52.222673
1001,219,3,2024-02-19 13:51:47,21.1290686,52.214662
1002,225,04,2024-02-19 13:51:49,21.168059,52.276389
1003,219,2,2024-02-19 13:51:56,21.1880998,52.1838278
1004,213,3,2024-02-19 13:51:49,21.233106,52.179338
1005,213,4,2024-02-19 13:51:49,21.0926665,52.2253788
1006,119,3,2024-02-19 13:51:22,21.114394,52.23485
1007,213,1,2024-02-19 13:51:43,21.171916,52.1897096
10071,L-8,1,2024-02-19 13:51:50,21.0525841,52.4215446
10072,L31,1,2024-02-19 13:51:50,21.1730041,52.4214271
10073,L49,1,2024-02-19 13:51:50,20.8851116,52.409871
10074,L24,696,2024-02-19 13:51:51,21.0817805,52.078111
10075,L-8,02,2024-02-19 13:51:51,20.9433233,52.3991885
1008,225,502,2024-02-19 13:51:52,21.1022756,52.2229641
1009,213,2,2024-02-19 13:51:54,21.1887665,52.1498648
1010,225,501,2024-02-19 13:51:46,21.127418,52.2561046
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 13:51:40,21.102485,52.222708
1013,196,03,2024-02-19 13:51:47,21.117813,52.233859
1014,311,503,2024-02-19 13:51:49,21.0867038,52.236454
1020,339,02,2024-02-19 13:51:52,20.996246,52.185898
1021,192,1,2024-02-19 13:51:51,21.0205359,52.1740734
1022,107,3,2024-02-19 13:51:49,20.979908,52.244785
1023,239,777,2024-02-19 13:51:51,20.995754,52.188248
1024,192,5,2024-02-19 13:51:51,21.019294,52.1523932
1025,107,9,2024-02-19 13:51:49,21.060755,52.192692
1026,263,06,2024-02-19 11:15:04,20.998007,52.186184
1027,339,02,2024-02-19 11:29:18,20.9979427,52.1863401
1028,208,04,2024-02-19 13:07:16,20.997984,52.186363
1029,208,05,2024-02-19 13:51:52,20.968912,52.206791
1030,107,7,2024-02-19 13:51:50,21.046114,52.201645
