VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 10:00:04,21.1676296,52.2004113
1001,219,3,2024-02-19 10:00:06,21.1464946,52.1903653
1002,213,1,2024-02-19 02:57:59,21.116943,52.234666
1003,219,2,2024-02-19 10:00:08,21.1024941,52.2227926
1004,213,3,2024-02-19 09:59:50,21.156849,52.213973
1005,213,4,2024-02-19 10:00:10,21.2114256,52.1609046
1006,119,3,2024-02-19 07:03:08,21.114108,52.234278
1007,213,1,2024-02-19 10:00:08,21.1142151,52.2136923
10071,L-8,1,2024-02-19 10:00:04,20.9412768,52.400647
10072,L31,1,2024-02-19 10:00:05,21.1599195,52.4276046
10073,L49,1,2024-02-19 10:00:06,20.8957615,52.3968923
10074,L24,696,2024-02-19 10:00:05,21.07085,52.060322
10075,L-8,02,2024-02-19 10:00:07,21.0836285,52.4234515
1008,311,502,2024-02-19 10:00:09,21.073447,52.2545181
1009,213,2,2024-02-19 10:00:12,21.102283,52.2228395
1010,311,501,2024-02-19 10:00:08,21.0880566,52.228029
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 10:00:08,21.2222991,52.1610676
1013,196,03,2024-02-19 09:50:04,21.115078,52.234633
1014,311,503,2024-02-19 10:00:07,21.0940616,52.2277916
1020,339,01,2024-02-19 10:00:08,20.995739,52.18792
1021,192,1,2024-02-19 10:00:07,21.0662997,52.1311576
1022,107,3,2024-02-19 10:00:08,21.046782,52.19804
1023,208,06,2024-02-19 10:00:03,20.9748787,52.2090316
1024,192,5,2024-02-19 10:00:09,21.046289,52.150242
1025,107,9,2024-02-19 10:00:09,21.0470686,52.212877
1026,263,06,2024-02-19 10:00:08,21.1086074,52.1640489
1027,339,02,2024-02-19 10:00:06,20.9970129,52.1870214
1028,208,04,2024-02-19 09:40:16,20.996412,52.186035
1029,163,01,2024-02-19 09:24:16,20.996223,52.186935
1030,107,7,2024-02-19 10:00:07,21.007145,52.237923
1031,208,05,2024-02-19 10:00:08,20.949369,52.210278
1032,164,05,2024-02-19 09:54:35,20.995199,52.188313
1033,163,03,2024-02-19 10:00:09,20.99761,52.186256
1034,192,2,2024-02-19 10:00:09,20.9970342,52.1858994
1035,108,399,2024-02-19 09:19:00,21.02605,52.178631
1036,192,06,2024-02-19 09:47:59,20.9951784,52.1882579
1037,208,03,2024-02-19 10:00:08,20.9752975,52.2116895
1038,164,04,2024-02-19 10:00:09,20.9978976,52.1864361
1039,200,1,2024-02-19 10:00:08,21.003138,52.229939
1040,204,04,2024-02-19 09:51:28,21.045258,52.264473
1041,107,2,2024-02-15 07:45:40,21.046568,52.263918
1042,204,05,2024-02-19 09:26:59,21.045004,52.264573
1043,204,03,2024-02-19 08:59:30,21.04548,52.264454
1044,107,2,2024-02-19 09:59:59,21.085225,52.193295
1045,107,4,2024-02-19 10:00:05,21.044948,52.220428
1046,107,8,2024-02-19 09:59:54,21.011075,52.2312283
1048,204,04,2024-02-19 08:29:52,21.047814,52.264215
1049,212,1,2024-02-19 08:52:19,21.046661,52.264023
1050,208,591,2024-02-19 09:59:53,20.9628883,52.2156333
1051,228,1,2024-02-19 10:00:02,20.893104,52.200339
1052,228,2,2024-02-19 09:59:50,20.963208,52.19713
1053,191,591,2024-02-19 07:16:58,20.921379,52.196853
1054,228,3,2024-02-19 09:59:56,20.92845,52.203058
1055,207,1,2024-02-19 09:59:50,20.898644,52.189055
