VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 09:48:14,21.1072963,52.2200761
1001,219,3,2024-02-19 09:48:06,21.1878831,52.1838983
1002,213,1,2024-02-19 02:57:59,21.116943,52.234666
1003,219,2,2024-02-19 09:48:11,21.1077908,52.2194288
1004,213,3,2024-02-19 09:48:04,21.192976,52.183579
1005,213,4,2024-02-19 09:48:15,21.1887086,52.1498835
1006,119,3,2024-02-19 07:03:08,21.114108,52.234278
1007,213,1,2024-02-19 09:48:13,21.1018161,52.223592
10071,L-8,1,2024-02-19 09:48:14,20.9342925,52.3930518
10072,L31,1,2024-02-19 09:48:14,21.1840791,52.4193471
10073,L49,1,2024-02-19 09:48:13,20.8940261,52.399253
10074,L24,696,2024-02-19 09:48:12,21.0154703,52.074467
10075,L-8,02,2024-02-19 09:48:13,21.0836198,52.4234475
1008,311,502,2024-02-19 09:48:11,21.07437,52.2505698
1009,213,2,2024-02-19 09:48:16,21.1034048,52.222248
1010,311,501,2024-02-19 09:48:13,21.0780625,52.2410958
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 09:48:12,21.1842599,52.184115
1013,196,03,2024-02-19 09:48:03,21.114988,52.234593
1014,311,503,2024-02-19 09:48:16,21.1023983,52.2224561
1020,339,01,2024-02-19 09:48:12,21.017057,52.189159
1021,192,1,2024-02-19 09:48:14,21.0683984,52.1293407
1022,107,3,2024-02-19 09:48:14,21.046879,52.212292
1023,208,06,2024-02-19 09:48:14,20.949961,52.210674
1024,192,5,2024-02-19 09:48:14,21.058624,52.140106
1025,107,9,2024-02-19 09:48:15,21.0495272,52.1955054
1026,263,06,2024-02-19 09:48:15,21.05335,52.149971
1027,339,02,2024-02-19 09:48:15,20.9966204,52.1869014
1028,208,04,2024-02-19 09:40:16,20.996412,52.186035
1029,163,01,2024-02-19 09:24:16,20.996223,52.186935
1030,107,7,2024-02-19 09:48:12,21.0306,52.22451
1031,208,05,2024-02-19 09:48:14,20.9752269,52.2116942
1032,164,05,2024-02-19 09:48:14,20.995184,52.188297
1033,163,03,2024-02-19 09:48:11,20.996614,52.186039
1034,192,2,2024-02-19 07:06:44,20.9971427,52.1860021
1035,108,399,2024-02-19 09:19:00,21.02605,52.178631
1036,192,06,2024-02-19 09:47:59,20.9951784,52.1882579
1037,208,03,2024-02-19 09:48:15,20.966038,52.199825
1038,164,04,2024-02-19 09:48:12,20.997917,52.186398
1039,200,1,2024-02-19 09:48:03,21.003039,52.229968
1040,204,04,2024-02-19 09:48:13,21.04583,52.2648667
1041,107,2,2024-02-15 07:45:40,21.046568,52.263918
1042,204,05,2024-02-19 09:26:59,21.045004,52.264573
1043,204,03,2024-02-19 08:59:30,21.04548,52.264454
1044,107,2,2024-02-19 09:48:04,21.054855,52.1943417
1045,107,4,2024-02-19 09:48:09,21.0079367,52.2360633
1046,107,8,2024-02-19 09:48:03,21.045875,52.218825
1048,204,04,2024-02-19 08:29:52,21.047814,52.264215
1049,212,1,2024-02-19 08:52:19,21.046661,52.264023
1050,208,591,2024-02-19 09:48:02,20.969325,52.2030717
1051,228,1,2024-02-19 09:48:01,20.903755,52.202833
1052,228,2,2024-02-19 09:48:09,20.978783,52.18343
1053,191,591,2024-02-19 07:16:58,20.921379,52.196853
1054,228,3,2024-02-19 09:47:55,20.914619,52.209943
1055,207,1,2024-02-19 09:48:09,20.873919,52.188333
1056,207,4,2024-02-13 08:52:19,20.918528,52.196728
1057,208,591,2024-02-19 06:12:41,20.9222283,52.1962317
1058,207,3,2024-02-13 07:31:20,20.919635,52.1969033
1059,208,2,2024-02-19 09:48:14,20.9755967,52.210255
1060,192,3,2024-02-19 09:48:15,21.017414,52.15757
1061,192,2,2024-02-19 09:48:13,21.05117,52.1451
1062,263,4,2024-02-19 09:48:15,21.058428,52.14872
1063,107,1,2024-02-19 09:48:13,21.075779,52.190636
1064,339,03,2024-02-19 09:48:10,21.024506,52.179058
1065,108,5,2024-02-19 09:48:13,21.023458,52.228451
1066,108,3,2024-02-19 09:48:14,21.060007,52.184536
1067,209,776,2024-02-19 09:48:13,21.018307,52.124203
1068,163,02,2024-02-19 09:48:14,20.995703,52.187096
1069,107,6,2024-02-19 09:48:11,20.978413,52.242744
1070,108,2,2024-02-19 09:48:14,21.023792,52.179741
1071,108,1,2024-02-19 09:48:14,21.054804,52.181145
1072,108,4,2024-02-19 09:48:14,21.047054,52.212429
1073,239,777,2024-02-19 09:48:12,20.997334,52.18676
1074,200,2,2024-02-19 09:48:15,21.0936884,52.0781884
1075,108,5,2024-02-19 05:21:38,20.9952115,52.1883152
1076,218,2,2024-02-19 01:07:38,20.9974542,52.1861824
1077,192,M3,2024-02-19 05:44:53,20.995195,52.18824
1078,192,4,2024-02-19 09:48:11,21.031883,52.149982
1079,108,3,2024-02-19 08:56:07,20.9970122,52.1878694
1101,170,3,2024-02-19 09:48:10,21.0743791,52.268359
1102,118,1,2024-02-19 09:48:14,21.0318451,52.235738
1106,170,2,2024-02-19 09:48:08,21.0228876,52.2616376
1109,303,1,2024-02-19 09:48:10,20.9767005,52.2661858
1110,123,3,2024-02-19 09:48:10,21.0848411,52.2523376
1112,117,06,2024-02-19 09:48:09,21.07013,52.2250521
1115,338,02,2024-02-19 09:45:06,21.044893,52.264654
1117,126,3,2024-02-19 09:48:14,21.056829,52.3019181
1118,197,010,2024-02-19 09:48:09,20.939007,52.2471845
1119,169,5,2024-02-19 09:48:03,21.041903,52.300153
11201,L27,1,2024-02-19 09:47:28,21.1764036,52.3594826
11202,L27,2,2024-02-19 09:46:28,21.1513055,52.3107128
1200,166,6,2024-02-19 08:32:40,20.9970032,52.1878902
1201,263,5,2024-02-19 09:48:14,21.049076,52.178268
1202,739,07,2024-02-19 09:48:14,21.023113,52.181496
1203,166,661,2024-02-19 09:48:14,21.023046,52.227798
1204,106,6,2024-02-19 09:48:14,20.965076,52.247604
1205,118,4,2024-02-19 09:48:14,21.0335121,52.2348084
1206,218,5,2024-02-19 09:48:14,21.0247115,52.1908406
1207,218,2,2024-02-19 09:48:14,21.0242071,52.1798204
1208,263,1,2024-02-19 09:48:10,21.108027,52.17355
1209,218,3,2024-02-19 09:48:14,21.020428,52.179756
1211,263,3,2024-02-19 09:48:14,21.0988039,52.1818894
1212,106,7,2024-02-19 09:48:14,20.9651097,52.2478181
1213,106,4,2024-02-19 09:48:11,21.0194,52.237282
1214,106,5,2024-02-18 23:53:53,20.995724,52.188412
1216,139,62,2024-02-19 09:48:14,21.0239801,52.1796625
1217,251,65,2024-02-19 09:48:15,21.1232034,52.0895247
1218,166,6,2024-02-19 09:48:14,21.068634,52.129013
1219,106,1,2024-02-19 09:48:14,20.9662326,52.2330462
1220,106,2,2024-02-19 09:48:15,20.9872216,52.2342155
1221,139,64,2024-02-19 09:48:11,21.069092,52.169624
1222,263,2,2024-02-19 09:48:12,21.0338786,52.1484141
1223,218,1,2024-02-19 09:48:10,20.988709,52.183624
1224,319,08,2024-02-19 08:15:50,20.997934,52.186249
1400,123,09,2024-02-19 09:01:35,21.04595,52.2644196
1401,178,012,2024-02-19 07:57:39,21.0473385,52.264122
1411,319,02,2024-02-19 06:58:49,21.115424,52.234766
1412,115,6,2024-02-19 09:48:13,21.208826,52.164558
1413,183,6,2024-02-19 09:48:15,21.19175,52.238755
1414,183,4,2024-02-19 09:48:15,21.085495,52.245342
1415,147,2,2024-02-19 09:48:12,21.052267,52.250275
1416,173,5,2024-02-19 09:48:14,21.179424,52.245514
1417,319,05,2024-02-19 09:30:47,20.9963957,52.1877852
1418,730,52,2024-02-19 09:48:11,21.287071,52.182461
1419,119,2,2024-02-19 09:48:15,21.096754,52.21838
1420,147,1,2024-02-19 09:48:12,21.07929,52.226196
1421,146,09,2024-02-19 09:48:15,21.058374,52.250347
1422,702,215,2024-02-19 07:01:35,21.115591,52.234738
1424,117,4,2024-02-19 09:48:09,21.1015,52.2229
1425,720,62,2024-02-19 06:53:03,21.1142287,52.2350921
1426,702,215,2024-02-19 08:15:24,21.115307,52.234955
1427,146,2,2024-02-19 09:48:15,21.2046514,52.1594802
1428,153,2,2024-02-19 09:48:13,21.162525,52.257317
1429,119,1,2024-02-19 09:48:11,21.023773,52.213688
1430,117,3,2024-02-19 09:48:14,21.116861,52.234665
1500,166,09,2024-02-19 09:48:07,21.0355091,52.2542853
1501,240,2,2024-02-19 09:48:09,21.1175893,52.338193
1502,338,04,2024-02-19 09:48:08,21.1004508,52.2606461
1505,126,1,2024-02-19 09:48:05,20.952687,52.3171978
1506,123,09,2024-02-19 09:48:12,21.04729,52.2636703
1508,126,4,2024-02-19 09:48:09,21.0569821,52.3018306
1509,221,1,2024-02-19 09:48:02,20.9903156,52.260396
1513,303,1,2024-02-19 08:24:25,21.044683,52.264818
1519,156,4,2024-02-19 09:48:07,21.0610738,52.2623013
1520,115,4,2024-02-19 09:48:08,21.1703583,52.2770933
