VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 15:00:49,21.141496,52.188454
1001,219,3,2024-02-19 15:00:51,21.102204,52.2228203
1002,225,04,2024-02-19 15:00:48,21.1017031,52.2229688
1003,219,2,2024-02-19 15:00:50,21.1655551,52.2042196
1004,213,3,2024-02-19 15:00:53,21.1395151,52.2141966
1005,213,4,2024-02-19 15:00:48,21.2109743,52.1608853
1006,119,3,2024-02-19 13:51:22,21.114394,52.23485
1007,213,1,2024-02-19 15:00:49,21.1048483,52.2119671
10071,L-8,1,2024-02-19 15:00:52,20.9344488,52.3929391
10072,L31,1,2024-02-19 15:00:53,21.1760448,52.4202526
10073,L49,1,2024-02-19 15:00:53,20.8851526,52.4098323
10074,L24,696,2024-02-19 15:00:50,21.099864,52.0694469
10075,L-8,02,2024-02-19 15:00:54,21.0525048,52.4215265
1008,225,502,2024-02-19 15:00:52,21.1570813,52.2634076
1009,213,2,2024-02-19 15:00:41,21.1024311,52.2228096
1010,225,501,2024-02-19 15:00:51,21.10048,52.2231348
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 15:00:51,21.221895,52.161465
1013,196,03,2024-02-19 15:00:44,21.177388,52.25685
1014,225,503,2024-02-19 15:00:50,21.1417885,52.2600895
1020,339,02,2024-02-19 15:00:53,21.068737,52.169674
1021,192,1,2024-02-19 15:00:54,21.071333,52.132126
1022,107,3,2024-02-19 15:00:51,21.052876,52.196522
1023,239,777,2024-02-19 15:00:54,21.0192937,52.1555064
1024,192,5,2024-02-19 15:00:51,21.045063,52.14949
1025,107,9,2024-02-19 15:00:50,20.994883,52.245995
1026,809,776,2024-02-19 15:00:52,21.038055,52.154076
1027,339,02,2024-02-19 11:29:18,20.9979427,52.1863401
1028,339,03,2024-02-19 15:00:55,21.0682131,52.1294584
1029,208,05,2024-02-19 15:00:53,20.943501,52.20573
1030,107,7,2024-02-19 15:00:54,21.007681,52.236401
1031,208,06,2024-02-19 15:00:54,20.968813,52.206844
1032,163,03,2024-02-19 15:00:55,21.101662,52.179584
1033,163,02,2024-02-19 15:00:54,21.049025,52.178318
1034,192,2,2024-02-19 13:09:19,20.997934,52.186306
1035,108,399,2024-02-19 09:19:00,21.02605,52.178631
1036,263,06,2024-02-19 15:00:48,21.0338587,52.1485177
1037,208,04,2024-02-19 14:27:48,20.995644,52.188469
1038,208,03,2024-02-19 15:00:54,20.9838342,52.1981617
1039,200,1,2024-02-19 15:00:54,21.007326,52.21051
1040,204,04,2024-02-19 15:00:45,21.0499317,52.31945
1041,107,2,2024-02-15 07:45:40,21.046568,52.263918
1042,204,03,2024-02-19 15:00:50,21.031573,52.300736
1043,204,05,2024-02-19 15:00:44,21.0314067,52.2934967
1044,107,2,2024-02-19 15:00:44,21.0474117,52.20693
1045,107,4,2024-02-19 15:00:41,21.081275,52.1904783
1046,107,8,2024-02-19 15:00:41,20.9793533,52.24449
1048,204,04,2024-02-19 14:56:36,21.0482688,52.2641561
1049,204,06,2024-02-19 15:00:52,21.064306,52.32484
1050,208,591,2024-02-19 15:00:53,20.975625,52.2115517
1051,228,1,2024-02-19 15:00:39,20.939593,52.203323
1052,228,2,2024-02-19 15:00:50,20.892994,52.20033
1053,191,591,2024-02-19 07:16:58,20.921379,52.196853
1054,228,3,2024-02-19 15:00:52,20.963025,52.197166
1055,207,1,2024-02-19 15:00:48,20.893096,52.200391
1056,207,4,2024-02-13 08:52:19,20.918528,52.196728
1057,208,591,2024-02-19 10:59:50,20.9222283,52.1962317
1058,207,3,2024-02-13 07:31:20,20.919635,52.1969033
1059,208,2,2024-02-19 15:00:45,20.9746733,52.209115
1060,192,3,2024-02-19 15:00:54,21.022846,52.179337
1061,192,2,2024-02-19 15:00:54,21.037643,52.146179
1062,263,4,2024-02-19 15:00:50,21.108969,52.1646
1063,107,1,2024-02-19 15:00:55,21.011028,52.231403
1064,192,06,2024-02-19 15:00:49,21.071012,52.131977
1065,108,5,2024-02-19 15:00:52,21.041567,52.175781
1066,108,3,2024-02-19 15:00:53,21.02305,52.229881
1067,209,776,2024-02-19 10:49:23,20.995516,52.188202
1068,163,02,2024-02-19 11:35:09,20.99666,52.187725
1069,107,6,2024-02-19 15:00:55,21.030491,52.22448
1070,108,2,2024-02-19 15:00:55,21.034861,52.224216
1071,108,1,2024-02-19 15:00:49,21.087746,52.194553
1072,108,4,2024-02-19 15:00:54,21.071476,52.179668
1073,339,01,2024-02-19 15:00:50,21.087551,52.158646
1074,200,2,2024-02-19 15:00:54,21.0923934,52.1486739
1075,163,01,2024-02-19 15:00:52,21.107126,52.176205
1076,164,05,2024-02-19 15:00:54,21.06789,52.169888
1077,192,M3,2024-02-19 15:00:55,20.9970026,52.1877834
1078,192,4,2024-02-19 15:00:54,21.023645,52.180008
1079,208,04,2024-02-19 15:00:53,20.948318,52.209572
1101,170,3,2024-02-19 15:00:47,21.0826441,52.275822
1102,118,1,2024-02-19 15:00:48,21.0240045,52.2422456
1106,170,2,2024-02-19 15:00:50,21.0847691,52.2727265
1109,303,1,2024-02-19 15:00:37,20.938423,52.30268
1110,123,3,2024-02-19 14:48:22,21.0483225,52.2642326
1112,338,03,2024-02-19 15:00:51,21.0950655,52.2654756
1115,170,05,2024-02-19 15:00:49,21.0218145,52.2624956
1117,126,3,2024-02-19 15:00:56,20.9707506,52.3204323
1118,338,04,2024-02-19 15:00:48,21.1006901,52.260651
1119,169,5,2024-02-19 15:00:42,21.032869,52.295913
11201,L27,1,2024-02-19 14:59:31,21.161734,52.3051623
11202,L27,2,2024-02-19 14:59:28,21.21535,52.340237
1200,319,01,2024-02-19 15:00:53,21.158842,52.166729
1201,263,5,2024-02-19 15:00:55,21.080631,52.158054
1202,739,07,2024-02-19 12:09:09,20.997442,52.187305
1203,166,661,2024-02-19 15:00:54,21.041264,52.249908
1204,106,6,2024-02-19 15:00:53,20.965187,52.237137
1205,118,4,2024-02-19 15:00:54,21.015881,52.222137
1206,218,5,2024-02-19 15:00:46,21.0102527,52.1891151
1207,218,2,2024-02-19 15:00:51,20.992287,52.18325
1208,263,1,2024-02-19 15:00:54,21.048515,52.177788
1209,218,3,2024-02-19 15:00:55,21.024233,52.179787
1211,263,3,2024-02-19 15:00:55,21.0460977,52.1500672
1212,106,7,2024-02-19 15:00:55,20.9664567,52.2462394
1213,106,4,2024-02-19 15:00:55,21.023624,52.242752
1214,106,5,2024-02-19 10:08:08,20.995756,52.188423
1216,251,62,2024-02-19 15:00:55,21.1231912,52.0895529
1217,251,65,2024-02-19 15:00:50,21.047661,52.174301
1218,166,6,2024-02-19 15:00:52,21.065758,52.126465
1219,106,1,2024-02-19 15:00:55,20.978716,52.2328
1220,106,2,2024-02-19 15:00:54,21.002815,52.23737
1221,139,64,2024-02-19 15:00:55,21.104464,52.117771
1222,263,2,2024-02-19 15:00:54,21.0744406,52.1807532
1223,218,1,2024-02-19 15:00:53,21.024767,52.190826
1224,319,08,2024-02-19 08:15:50,20.997934,52.186249
1400,123,3,2024-02-19 15:00:50,21.0512655,52.2526208
1401,178,012,2024-02-19 15:00:53,21.044932,52.2650793
1411,319,02,2024-02-19 14:55:38,21.115343,52.23474
1412,115,6,2024-02-19 15:00:52,21.194857,52.178558
1413,183,6,2024-02-19 15:00:52,21.0870914,52.2446769
1414,183,4,2024-02-19 15:00:55,21.170494,52.251755
1415,147,2,2024-02-19 15:00:52,21.072048,52.225079
1416,173,5,2024-02-19 15:00:54,21.131695,52.239086
1417,319,05,2024-02-19 15:00:54,20.996359,52.187767
1418,730,52,2024-02-19 15:00:53,21.322315,52.189171
1419,119,2,2024-02-19 15:00:48,21.047544,52.195484
1420,147,1,2024-02-19 15:00:51,21.118359,52.199398
1421,142,06,2024-02-19 15:00:47,21.140224,52.190819
1422,702,215,2024-02-19 07:01:35,21.115591,52.234738
1424,117,4,2024-02-19 15:00:53,21.056179,52.231117
1425,720,62,2024-02-19 13:43:47,21.114135,52.233623
1426,702,215,2024-02-19 13:42:41,21.117664,52.233476
1427,146,2,2024-02-19 15:00:47,21.125517,52.189594
1428,153,2,2024-02-19 15:00:51,21.172125,52.284977
1429,119,1,2024-02-19 15:00:52,21.000313,52.206116
1430,117,3,2024-02-19 13:26:27,21.1157972,52.2332934
1500,166,09,2024-02-19 15:00:52,21.0413768,52.1952703
1501,240,2,2024-02-19 15:00:52,21.0512266,52.2960143
1502,106,08,2024-02-19 15:00:52,21.0244535,52.2420828
1505,126,1,2024-02-19 15:00:48,21.0430365,52.292444
1506,170,06,2024-02-19 15:00:49,21.0938838,52.2709648
1508,126,4,2024-02-19 15:00:50,20.9783695,52.312539
1509,221,1,2024-02-19 15:00:44,20.9782038,52.2612493
1513,118,05,2024-02-19 15:00:45,21.0353531,52.254929
1519,156,4,2024-02-19 15:00:54,21.0577881,52.2698726
1520,115,4,2024-02-19 15:00:54,21.17118,52.205415
1521,319,04,2024-02-19 13:29:51,21.115631,52.233313
1522,142,08,2024-02-19 15:00:52,21.086955,52.2447017
1523,115,2,2024-02-19 15:00:47,21.170506,52.277054
1524,153,04,2024-02-19 14:41:01,21.116075,52.234285
1525,153,1,2024-02-19 15:00:51,21.177064,52.256815
1526,183,1,2024-02-19 15:00:52,21.0871233,52.245205
1527,119,4,2024-02-19 15:00:47,21.171086,52.205478
1528,147,5,2024-02-19 15:00:41,21.242965,52.2192017
1529,702,2,2024-02-19 15:00:53,21.17418,52.1582617
1530,173,4,2024-02-19 15:00:46,21.073353,52.251911
1532,319,03,2024-02-19 15:00:44,21.046605,52.1502933
1533,319,07,2024-02-19 14:41:39,20.995149,52.188361
1534,251,61,2024-02-19 15:00:45,21.1179867,52.0941133
1535,218,4,2024-02-19 15:00:49,21.002191,52.179628
1536,169,1,2024-02-19 15:00:47,21.041863,52.300093
1537,118,2,2024-02-19 15:00:45,21.033503,52.230436
1538,123,4,2024-02-19 15:00:40,21.05011,52.25224
1539,123,09,2024-02-19 15:00:47,21.05811,52.2363233
1540,303,3,2024-02-19 15:00:39,20.937656,52.291811
1541,123,07,2024-02-19 15:00:08,21.0466633,52.2650033
1542,181,2,2024-02-19 15:00:52,20.8999767,52.2971933
1543,126,2,2024-02-19 15:00:44,21.0217983,52.2862967
1544,123,6,2024-02-19 15:00:52,21.0524883,52.2501833
1545,123,1,2024-02-19 14:52:11,21.094181,52.228263
1546,197,3,2024-02-19 15:00:43,20.9534317,52.275795
1548,123,08,2024-02-19 12:13:26,21.044086,52.264969
1549,122,8,2024-02-19 15:00:44,20.9767633,52.2874917
1550,126,055,2024-02-19 15:00:44,21.0473383,52.2637767
1551,122,3,2024-02-19 15:00:54,20.8966633,52.232175
1552,170,4,2024-02-19 15:00:42,21.04841,52.2550733
1553,166,343,2024-02-19 13:30:58,21.048179,52.264188
1554,169,3,2024-02-19 15:00:49,21.051825,52.2528933
1555,107,5,2024-02-19 15:00:44,21.0458483,52.2023133
1800,106,09,2024-02-19 15:00:47,20.988309,52.234479
1801,221,02,2024-02-19 15:00:53,20.9942053,52.2593546
1802,170,1,2024-02-19 15:00:53,21.0329715,52.2597285
1803,197,010,2024-02-19 15:00:51,20.9354558,52.2588198
1804,166,5,2024-02-19 15:00:50,21.0748383,52.1330316
1805,204,07,2024-02-19 15:00:57,21.0313505,52.2937325
1806,117,06,2024-02-19 13:02:50,21.0464266,52.2640891
1807,156,1,2024-02-19 15:00:36,20.927848,52.290914
1808,173,6,2024-02-19 15:00:53,21.2224278,52.2462123
1809,303,2,2024-02-19 15:00:52,20.9861998,52.2694226
1810,166,4,2024-02-19 15:00:46,21.0446851,52.192218
1811,166,7,2024-02-19 15:00:51,21.0602716,52.1485034
1812,181,4,2024-02-19 15:00:52,20.9867278,52.2692976
1813,118,3,2024-02-19 15:00:52,21.0156483,52.2195305
1814,338,01,2024-02-19 15:00:48,21.0269325,52.2601935
1815,117,06,2024-02-19 15:00:49,21.102492,52.2221488
1816,123,2,2024-02-19 15:00:51,21.1007051,52.2223608
1817,181,3,2024-02-19 11:38:47,21.0481871,52.264021
1818,240,1,2024-02-19 15:00:49,21.0989831,52.3185318
1819,166,8,2024-02-19 15:00:53,21.0223273,52.2298601
1830,117,2,2024-02-19 15:00:57,21.0156235,52.2307886
1833,212,06,2024-02-19 15:00:48,21.0384851,52.2693238
1835,117,3,2024-02-19 15:00:43,21.005095,52.229406
1838,146,3,2024-02-19 15:00:50,21.2045221,52.1594518
1839,338,05,2024-02-19 15:00:50,21.0485621,52.2551516
1840,173,012,2024-02-19 15:00:45,21.2175563,52.2144796
1842,173,3,2024-02-19 15:00:56,21.0528545,52.2503653
1843,173,5,2024-02-19 06:45:42,21.1144846,52.2344258
