VehicleNumber,Lines,Brigade,Time,Lon,Lat
1000,219,1,2024-02-19 10:29:10,21.140701,52.190008
1001,219,3,2024-02-19 10:29:10,21.1022641,52.2228098
1002,213,1,2024-02-19 02:57:59,21.116943,52.234666
1003,219,2,2024-02-19 10:29:14,21.1660358,52.203968
1004,213,3,2024-02-19 10:29:05,21.102406,52.222761
1005,213,4,2024-02-19 10:29:12,21.1313625,52.2143006
1006,119,3,2024-02-19 07:03:08,21.114108,52.234278
1007,213,1,2024-02-19 10:29:12,21.2237088,52.1596893
10071,L-8,1,2024-02-19 10:29:12,20.9915388,52.402536
10072,L31,1,2024-02-19 10:29:14,21.034652,52.4203201
10073,L49,1,2024-02-19 10:29:15,20.9416565,52.3559691
10074,L24,696,2024-02-19 10:29:14,21.0294494,52.075228
10075,L-8,02,2024-02-19 10:29:14,21.0399991,52.3770575
1008,311,502,2024-02-19 10:29:09,21.094021,52.2281815
1009,213,2,2024-02-19 10:29:13,21.1128621,52.2134161
1010,311,501,2024-02-19 10:29:13,21.0843656,52.2276641
1011,213,2,2024-02-14 18:50:46,21.114953,52.234814
1012,213,5,2024-02-19 10:29:12,21.2117406,52.1607213
1013,196,03,2024-02-19 09:50:04,21.115078,52.234633
1014,311,503,2024-02-19 10:29:17,21.073406,52.2545171
1020,339,01,2024-02-19 10:11:08,20.99515,52.188416
1021,192,1,2024-02-19 10:29:13,21.0260406,52.1514022
1022,107,3,2024-02-19 10:29:11,21.057083,52.193066
1023,208,06,2024-02-19 10:28:29,20.9951234,52.1884772
1024,192,5,2024-02-19 10:29:15,21.0172734,52.157788
1025,107,9,2024-02-19 10:29:14,20.9791912,52.2444852
1026,263,06,2024-02-19 10:29:15,21.0090309,52.1700277
1027,339,02,2024-02-19 10:19:34,20.9969746,52.1869872
1028,208,04,2024-02-19 09:40:16,20.996412,52.186035
1029,163,01,2024-02-19 09:24:16,20.996223,52.186935
1030,107,7,2024-02-19 10:29:08,21.002228,52.243179
1031,208,05,2024-02-19 10:29:13,20.989334,52.189148
1032,164,05,2024-02-19 09:54:35,20.995199,52.188313
1033,163,03,2024-02-19 10:29:12,20.997442,52.18626
1034,192,2,2024-02-19 10:29:15,20.9979101,52.1871054
1035,108,399,2024-02-19 09:19:00,21.02605,52.178631
1036,192,06,2024-02-19 09:47:59,20.9951784,52.1882579
1037,208,03,2024-02-19 10:29:14,20.97401,52.20245
1038,164,04,2024-02-19 10:07:53,20.9979079,52.1864055
